players,clusters,playerperclusters,numliars,QPQversion,alpha,rounds,betafactor,QPQHL,QPQTH,QPQ2HL0,QPQ2TH0,QPQ2HL1,QPQ2TH1,UtilityHonest,UtilityDishonest,FNTotalHonest,FNTotalDishonest,FNTotalHonest_LL,FNTotalDishonest_LL,UtilityHonest_HL,UtilityDishonest_HL,FNTotalHonest_HL,FNTotalDishonest_HL
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.015022895820616401,,0.034736842105263156,,,,0.015022895820616401,,0.034736842105263156,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015175505850990532,,0.0315625,,0.01613486842105263,,0.015175505850990532,,0.0315625,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.01511770719128887,,0.027606907894736844,,,,0.01511770719128887,,0.027606907894736844,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015273836427866259,,0.015065789473684211,,0.015065789473684211,,0.015273836427866259,,0.015065789473684211,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.015168191514086035,,0.026842105263157896,,,,0.015168191514086035,,0.026842105263157896,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015315537062686145,,0.014753289473684211,,0.014753289473684211,,0.015315537062686145,,0.014753289473684211,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.01515297241456126,,0.029111842105263158,,,,0.01515297241456126,,0.029111842105263158,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015248466156639955,,0.02665296052631579,,0.01118421052631579,,0.015248466156639955,,0.02665296052631579,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.01513911756079792,,0.02903782894736842,,,,0.01513911756079792,,0.02903782894736842,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015235350039545122,,0.018700657894736843,,0.018692434210526316,,0.015235350039545122,,0.018700657894736843,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.015171234884758591,,0.028708881578947368,,,,0.015171234884758591,,0.028708881578947368,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015319480408838002,,0.014884868421052631,,0.014884868421052631,,0.015319480408838002,,0.014884868421052631,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.015130450456401543,,0.029761513157894735,,,,0.015130450456401543,,0.029761513157894735,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015323724982949028,,0.014629934210526316,,0.014629934210526316,,0.015323724982949028,,0.014629934210526316,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.015207426304172482,,0.027261513157894737,,,,0.015207426304172482,,0.027261513157894737,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015282081620754381,,0.014342105263157894,,0.014046052631578947,,0.015282081620754381,,0.014342105263157894,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.015174987722949581,,0.02929276315789474,,,,0.015174987722949581,,0.02929276315789474,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.015265370410478412,,0.0146875,,0.014473684210526316,,0.015265370410478412,,0.0146875,
64,32,64,0,1,,2000,1.2,100,0.97,,,,,0.01510446907462496,,0.03368421052631579,,,,0.01510446907462496,,0.03368421052631579,
64,32,2,0,2,1.0,2000,1.2,100,0.97,188.0,0.9848857801796105,188.0,0.9848857801796105,0.01517657031466585,,0.030148026315789472,,0.02088815789473684,,0.01517657031466585,,0.030148026315789472,
